capture_id,season_id,survey_id,transformed_datetime,fox_id,fox_name,age_class,sex,social_status,image
149107,1,17,2014-05-08 09:58:17,78,Bramble,adult,m,sub,20140508_225817.jpg
149109,1,17,2014-05-08 09:59:55,78,Bramble,adult,m,sub,20140508_225955.jpg
149110,1,17,2014-05-08 10:00:22,78,Bramble,adult,m,sub,20140508_230022.jpg
149111,1,17,2014-05-08 10:00:45,78,Bramble,adult,m,sub,20140508_230045.jpg
149113,1,17,2014-05-08 10:01:28,78,Bramble,adult,m,sub,20140508_230128.jpg
149114,1,17,2014-05-08 10:01:56,78,Bramble,adult,m,sub,20140508_230156.jpg
149115,1,17,2014-05-08 10:03:38,78,Bramble,adult,m,sub,20140508_230338.jpg
149116,1,17,2014-05-08 10:05:58,61,Rowan,adult,m,sub,20140508_230558.jpg
149117,1,17,2014-05-08 10:06:35,61,Rowan,adult,m,sub,20140508_230635.jpg
149118,1,17,2014-05-08 10:07:16,61,Rowan,adult,m,sub,20140508_230716.jpg
149119,1,17,2014-05-08 10:08:01,61,Rowan,adult,m,sub,20140508_230801.jpg
149120,1,17,2014-05-08 10:13:39,61,Rowan,adult,m,sub,20140508_231339.jpg
149121,1,17,2014-05-08 10:14:13,61,Rowan,adult,m,sub,20140508_231413.jpg
149122,1,17,2014-05-08 12:05:31,1,Hazel,adult,f,dom,20140509_010531.jpg
149123,1,17,2014-05-08 12:10:50,1,Hazel,adult,f,dom,20140509_011050.jpg
149124,1,17,2014-05-08 13:10:21,78,Bramble,adult,m,sub,20140509_021021.jpg
149125,1,17,2014-05-08 13:10:57,78,Bramble,adult,m,sub,20140509_021057.jpg
149126,1,17,2014-05-08 13:11:23,1,Hazel,adult,f,dom,20140509_021123.jpg
149127,1,17,2014-05-08 13:11:23,78,Bramble,adult,m,sub,20140509_021123_001.jpg
149128,1,17,2014-05-08 13:11:48,78,Bramble,adult,m,sub,20140509_021148.jpg
149129,1,17,2014-05-08 13:11:48,1,Hazel,adult,f,dom,20140509_021148_001.jpg
149130,1,17,2014-05-08 13:12:23,1,Hazel,adult,f,dom,20140509_021223.jpg
149131,1,17,2014-05-08 13:12:23,78,Bramble,adult,m,sub,20140509_021223_001.jpg
149132,1,17,2014-05-08 13:12:59,78,Bramble,adult,m,sub,20140509_021259.jpg
149133,1,17,2014-05-08 13:12:59,1,Hazel,adult,f,dom,20140509_021259_001.jpg
149134,1,17,2014-05-08 13:13:22,1,Hazel,adult,f,dom,20140509_021322.jpg
149135,1,17,2014-05-08 13:13:22,78,Bramble,adult,m,sub,20140509_021322_001.jpg
149136,1,17,2014-05-08 13:13:58,1,Hazel,adult,f,dom,20140509_021358.jpg
149137,1,17,2014-05-08 13:13:58,78,Bramble,adult,m,sub,20140509_021358_001.jpg
149138,1,17,2014-05-08 13:15:39,1,Hazel,adult,f,dom,20140509_021539.jpg
149139,1,17,2014-05-08 13:19:59,18,Laurel,adult,m,sub,20140509_021959.jpg
149140,1,17,2014-05-08 13:20:51,18,Laurel,adult,m,sub,20140509_022051.jpg
149141,1,17,2014-05-08 13:22:10,18,Laurel,adult,m,sub,20140509_022210.jpg
149142,1,17,2014-05-08 13:22:36,18,Laurel,adult,m,sub,20140509_022236.jpg
149143,1,17,2014-05-08 13:23:56,18,Laurel,adult,m,sub,20140509_022356.jpg
149144,1,17,2014-05-09 07:50:59,61,Rowan,adult,m,sub,20140509_205059.jpg
149145,1,17,2014-05-09 07:53:12,61,Rowan,adult,m,sub,20140509_205312.jpg
149146,1,17,2014-05-09 07:53:12,3,Ash,adult,m,sub,20140509_205312_001.jpg
149147,1,17,2014-05-09 07:54:30,61,Rowan,adult,m,sub,20140509_205430.jpg
149148,1,17,2014-05-09 07:54:30,3,Ash,adult,m,sub,20140509_205430_001.jpg
149149,1,17,2014-05-09 07:56:42,3,Ash,adult,m,sub,20140509_205642.jpg
149150,1,17,2014-05-09 07:56:42,61,Rowan,adult,m,sub,20140509_205642_001.jpg
149151,1,17,2014-05-09 07:57:29,3,Ash,adult,m,sub,20140509_205729.jpg
149152,1,17,2014-05-09 07:57:29,18,Laurel,adult,m,sub,20140509_205729_001.jpg
149153,1,17,2014-05-09 07:58:08,61,Rowan,adult,m,sub,20140509_205808.jpg
149154,1,17,2014-05-09 07:58:08,3,Ash,adult,m,sub,20140509_205808_001.jpg
149155,1,17,2014-05-09 07:58:08,18,Laurel,adult,m,sub,20140509_205808_002.jpg
149156,1,17,2014-05-09 07:58:32,61,Rowan,adult,m,sub,20140509_205832.jpg
149157,1,17,2014-05-09 07:59:05,18,Laurel,adult,m,sub,20140509_205905.jpg
149158,1,17,2014-05-09 07:59:05,61,Rowan,adult,m,sub,20140509_205905_001.jpg
149159,1,17,2014-05-09 07:59:34,18,Laurel,adult,m,sub,20140509_205934.jpg
149160,1,17,2014-05-09 08:00:03,61,Rowan,adult,m,sub,20140509_210003.jpg
149161,1,17,2014-05-09 08:00:27,18,Laurel,adult,m,sub,20140509_210027.jpg
149162,1,17,2014-05-09 08:00:27,3,Ash,adult,m,sub,20140509_210027_001.jpg
149163,1,17,2014-05-09 08:00:51,18,Laurel,adult,m,sub,20140509_210051.jpg
149164,1,17,2014-05-09 08:00:51,61,Rowan,adult,m,sub,20140509_210051_001.jpg
149165,1,17,2014-05-09 08:01:15,3,Ash,adult,m,sub,20140509_210115.jpg
149166,1,17,2014-05-09 08:01:41,3,Ash,adult,m,sub,20140509_210141.jpg
149167,1,17,2014-05-09 08:01:41,18,Laurel,adult,m,sub,20140509_210141_001.jpg
149168,1,17,2014-05-09 08:02:10,18,Laurel,adult,m,sub,20140509_210210.jpg
149169,1,17,2014-05-09 08:02:35,3,Ash,adult,m,sub,20140509_210235.jpg
149170,1,17,2014-05-09 08:13:23,1,Hazel,adult,f,dom,20140509_211323.jpg
149171,1,17,2014-05-09 08:29:57,1,Hazel,adult,f,dom,20140509_212957.jpg
149172,1,17,2014-05-09 09:08:36,23,Bracken,adult,m,sub,20140509_220836.jpg
149174,1,17,2014-05-09 09:09:16,23,Bracken,adult,m,sub,20140509_220916.jpg
149176,1,17,2014-05-09 09:11:36,18,Laurel,adult,m,sub,20140509_221136.jpg
149178,1,17,2014-05-09 09:12:00,18,Laurel,adult,m,sub,20140509_221200.jpg
149180,1,17,2014-05-09 09:12:36,18,Laurel,adult,m,sub,20140509_221236.jpg
149182,1,17,2014-05-09 09:13:07,18,Laurel,adult,m,sub,20140509_221307.jpg
149183,1,17,2014-05-09 09:13:49,18,Laurel,adult,m,sub,20140509_221349.jpg
149184,1,17,2014-05-09 09:14:14,18,Laurel,adult,m,sub,20140509_221414.jpg
149185,1,17,2014-05-09 09:14:41,18,Laurel,adult,m,sub,20140509_221441.jpg
149187,1,17,2014-05-09 09:15:08,18,Laurel,adult,m,sub,20140509_221508.jpg
149189,1,17,2014-05-09 09:15:35,18,Laurel,adult,m,sub,20140509_221535.jpg
149190,1,17,2014-05-09 09:15:59,18,Laurel,adult,m,sub,20140509_221559.jpg
149191,1,17,2014-05-09 09:25:00,18,Laurel,adult,m,sub,20140509_222500.jpg
149192,1,17,2014-05-09 09:25:45,18,Laurel,adult,m,sub,20140509_222545.jpg
149194,1,17,2014-05-09 09:26:52,18,Laurel,adult,m,sub,20140509_222652.jpg
149195,1,17,2014-05-09 09:27:46,18,Laurel,adult,m,sub,20140509_222746.jpg
149197,1,17,2014-05-09 09:32:34,1,Hazel,adult,f,dom,20140509_223234.jpg
149198,1,17,2014-05-09 09:33:01,1,Hazel,adult,f,dom,20140509_223301.jpg
149200,1,17,2014-05-09 09:42:09,1,Hazel,adult,f,dom,20140509_224209.jpg
149201,1,17,2014-05-09 09:43:04,1,Hazel,adult,f,dom,20140509_224304.jpg
149202,1,17,2014-05-09 10:19:56,78,Bramble,adult,m,sub,20140509_231956.jpg
149203,1,17,2014-05-09 10:26:20,78,Bramble,adult,m,sub,20140509_232620.jpg
149204,1,17,2014-05-09 10:30:33,1,Hazel,adult,f,dom,20140509_233033.jpg
149205,1,17,2014-05-09 10:32:47,1,Hazel,adult,f,dom,20140509_233247.jpg
149206,1,17,2014-05-09 10:33:10,1,Hazel,adult,f,dom,20140509_233310.jpg
149207,1,17,2014-05-09 10:33:34,78,Bramble,adult,m,sub,20140509_233334.jpg
149208,1,17,2014-05-09 10:33:34,1,Hazel,adult,f,dom,20140509_233334_001.jpg
149209,1,17,2014-05-09 10:33:58,1,Hazel,adult,f,dom,20140509_233358.jpg
149210,1,17,2014-05-09 10:33:58,78,Bramble,adult,m,sub,20140509_233358_001.jpg
149211,1,17,2014-05-09 10:34:26,1,Hazel,adult,f,dom,20140509_233426.jpg
149212,1,17,2014-05-09 10:35:04,1,Hazel,adult,f,dom,20140509_233504.jpg
149213,1,17,2014-05-09 10:35:28,1,Hazel,adult,f,dom,20140509_233528.jpg
149214,1,17,2014-05-09 10:36:43,1,Hazel,adult,f,dom,20140509_233643.jpg
149215,1,17,2014-05-09 10:37:41,78,Bramble,adult,m,sub,20140509_233741.jpg
149216,1,17,2014-05-09 10:38:14,78,Bramble,adult,m,sub,20140509_233814.jpg
149217,1,17,2014-05-09 10:38:37,78,Bramble,adult,m,sub,20140509_233837.jpg
149218,1,17,2014-05-09 10:41:19,78,Bramble,adult,m,sub,20140509_234119.jpg
149219,1,17,2014-05-09 10:42:59,78,Bramble,adult,m,sub,20140509_234259.jpg
149220,1,17,2014-05-09 10:43:55,78,Bramble,adult,m,sub,20140509_234355.jpg
149221,1,17,2014-05-09 10:47:41,78,Bramble,adult,m,sub,20140509_234741.jpg
149222,1,17,2014-05-09 11:29:20,1,Hazel,adult,f,dom,20140510_002920.jpg
149223,1,17,2014-05-09 11:30:04,1,Hazel,adult,f,dom,20140510_003004.jpg
149224,1,17,2014-05-09 11:30:37,1,Hazel,adult,f,dom,20140510_003037.jpg
149225,1,17,2014-05-09 11:33:26,1,Hazel,adult,f,dom,20140510_003326.jpg
149226,1,17,2014-05-09 11:37:03,61,Rowan,adult,m,sub,20140510_003703.jpg
149227,1,17,2014-05-09 11:37:32,61,Rowan,adult,m,sub,20140510_003732.jpg
149228,1,17,2014-05-09 11:38:07,61,Rowan,adult,m,sub,20140510_003807.jpg
149229,1,17,2014-05-09 11:42:46,61,Rowan,adult,m,sub,20140510_004246.jpg
149231,1,17,2014-05-09 14:47:20,18,Laurel,adult,m,sub,20140510_034720.jpg
149232,1,17,2014-05-09 14:48:13,18,Laurel,adult,m,sub,20140510_034813.jpg
149234,1,17,2014-05-10 06:54:44,3,Ash,adult,m,sub,20140510_195444.jpg
149235,1,17,2014-05-10 06:54:44,61,Rowan,adult,m,sub,20140510_195444_001.jpg
149236,1,17,2014-05-10 06:54:44,61,Rowan,adult,m,sub,20140510_195444_002.jpg
149237,1,17,2014-05-10 06:54:44,3,Ash,adult,m,sub,20140510_195444_003.jpg
149238,1,17,2014-05-10 06:55:06,61,Rowan,adult,m,sub,20140510_195506.jpg
149239,1,17,2014-05-10 06:55:06,3,Ash,adult,m,sub,20140510_195506_001.jpg
149240,1,17,2014-05-10 06:55:06,61,Rowan,adult,m,sub,20140510_195506_002.jpg
149241,1,17,2014-05-10 06:55:06,3,Ash,adult,m,sub,20140510_195506_003.jpg
149242,1,17,2014-05-10 06:57:01,61,Rowan,adult,m,sub,20140510_195701.jpg
149243,1,17,2014-05-10 06:58:24,61,Rowan,adult,m,sub,20140510_195824.jpg
149244,1,17,2014-05-10 06:58:24,3,Ash,adult,m,sub,20140510_195824_001.jpg
149245,1,17,2014-05-10 06:58:42,3,Ash,adult,m,sub,20140510_195842.jpg
149246,1,17,2014-05-10 06:58:42,3,Ash,adult,m,sub,20140510_195842_001.jpg
149247,1,17,2014-05-10 07:00:15,3,Ash,adult,m,sub,20140510_200015.jpg
149248,1,17,2014-05-10 07:02:12,61,Rowan,adult,m,sub,20140510_200212.jpg
149249,1,17,2014-05-10 07:02:12,3,Ash,adult,m,sub,20140510_200212_001.jpg
149250,1,17,2014-05-10 07:02:12,61,Rowan,adult,m,sub,20140510_200212_002.jpg
149251,1,17,2014-05-10 07:02:12,3,Ash,adult,m,sub,20140510_200212_003.jpg
149252,1,17,2014-05-10 07:02:59,61,Rowan,adult,m,sub,20140510_200259.jpg
149253,1,17,2014-05-10 07:02:59,3,Ash,adult,m,sub,20140510_200259_001.jpg
149254,1,17,2014-05-10 07:03:13,3,Ash,adult,m,sub,20140510_200313.jpg
149255,1,17,2014-05-10 07:03:13,61,Rowan,adult,m,sub,20140510_200313_001.jpg
149256,1,17,2014-05-10 07:03:53,61,Rowan,adult,m,sub,20140510_200353.jpg
149257,1,17,2014-05-10 07:03:53,3,Ash,adult,m,sub,20140510_200353_001.jpg
149258,1,17,2014-05-10 07:04:11,3,Ash,adult,m,sub,20140510_200411.jpg
149259,1,17,2014-05-10 07:04:11,61,Rowan,adult,m,sub,20140510_200411_001.jpg
149260,1,17,2014-05-10 07:04:32,3,Ash,adult,m,sub,20140510_200432.jpg
149261,1,17,2014-05-10 07:04:53,61,Rowan,adult,m,sub,20140510_200453.jpg
149262,1,17,2014-05-10 07:05:02,61,Rowan,adult,m,sub,20140510_200502.jpg
149263,1,17,2014-05-10 07:05:31,3,Ash,adult,m,sub,20140510_200531.jpg
149264,1,17,2014-05-10 07:05:49,3,Ash,adult,m,sub,20140510_200549.jpg
149265,1,17,2014-05-10 07:06:36,3,Ash,adult,m,sub,20140510_200636.jpg
149266,1,17,2014-05-10 07:30:46,61,Rowan,adult,m,sub,20140510_203046.jpg
149267,1,17,2014-05-10 07:30:46,18,Laurel,adult,m,sub,20140510_203046_001.jpg
149268,1,17,2014-05-10 07:31:22,61,Rowan,adult,m,sub,20140510_203122.jpg
149270,1,17,2014-05-10 07:36:30,18,Laurel,adult,m,sub,20140510_203630.jpg
149271,1,17,2014-05-10 07:40:26,18,Laurel,adult,m,sub,20140510_204026.jpg
149272,1,17,2014-05-10 07:41:26,18,Laurel,adult,m,sub,20140510_204126.jpg
149273,1,17,2014-05-10 07:41:55,18,Laurel,adult,m,sub,20140510_204155.jpg
149274,1,17,2014-05-10 07:42:19,18,Laurel,adult,m,sub,20140510_204219.jpg
149276,1,17,2014-05-10 08:02:23,61,Rowan,adult,m,sub,20140510_210223.jpg
149277,1,17,2014-05-10 08:02:23,23,Bracken,adult,m,sub,20140510_210223_001.jpg
149278,1,17,2014-05-10 08:02:23,3,Ash,adult,m,sub,20140510_210223_002.jpg
149279,1,17,2014-05-10 08:02:23,18,Laurel,adult,m,sub,20140510_210223_003.jpg
149280,1,17,2014-05-10 08:03:08,18,Laurel,adult,m,sub,20140510_210308.jpg
149281,1,17,2014-05-10 08:03:08,61,Rowan,adult,m,sub,20140510_210308_001.jpg
149282,1,17,2014-05-10 08:03:08,23,Bracken,adult,m,sub,20140510_210308_002.jpg
149283,1,17,2014-05-10 08:04:10,23,Bracken,adult,m,sub,20140510_210410.jpg
149284,1,17,2014-05-10 08:04:10,61,Rowan,adult,m,sub,20140510_210410_001.jpg
149285,1,17,2014-05-10 08:04:10,18,Laurel,adult,m,sub,20140510_210410_002.jpg
149286,1,17,2014-05-10 08:05:50,18,Laurel,adult,m,sub,20140510_210550.jpg
149287,1,17,2014-05-10 08:05:50,23,Bracken,adult,m,sub,20140510_210550_001.jpg
149288,1,17,2014-05-10 08:08:43,23,Bracken,adult,m,sub,20140510_210843.jpg
149289,1,17,2014-05-10 08:08:43,18,Laurel,adult,m,sub,20140510_210843_001.jpg
149290,1,17,2014-05-10 08:09:17,18,Laurel,adult,m,sub,20140510_210917.jpg
149291,1,17,2014-05-10 08:09:17,23,Bracken,adult,m,sub,20140510_210917_001.jpg
149292,1,17,2014-05-10 08:12:44,61,Rowan,adult,m,sub,20140510_211244.jpg
149293,1,17,2014-05-10 08:12:44,23,Bracken,adult,m,sub,20140510_211244_001.jpg
149294,1,17,2014-05-10 08:15:16,3,Ash,adult,m,sub,20140510_211516.jpg
149295,1,17,2014-05-10 08:15:16,23,Bracken,adult,m,sub,20140510_211516_001.jpg
149296,1,17,2014-05-10 08:15:44,23,Bracken,adult,m,sub,20140510_211544.jpg
149297,1,17,2014-05-10 08:15:44,3,Ash,adult,m,sub,20140510_211544_001.jpg
149298,1,17,2014-05-10 08:16:26,23,Bracken,adult,m,sub,20140510_211626.jpg
149299,1,17,2014-05-10 08:28:34,1,Hazel,adult,f,dom,20140510_212834.jpg
149300,1,17,2014-05-10 09:00:08,1,Hazel,adult,f,dom,20140510_220008.jpg
149303,1,17,2014-05-10 09:53:07,18,Laurel,adult,m,sub,20140510_225307.jpg
149304,1,17,2014-05-10 09:53:31,18,Laurel,adult,m,sub,20140510_225331.jpg
149305,1,17,2014-05-10 09:54:35,18,Laurel,adult,m,sub,20140510_225435.jpg
149306,1,17,2014-05-10 09:55:44,18,Laurel,adult,m,sub,20140510_225544.jpg
149308,1,17,2014-05-10 10:32:31,18,Laurel,adult,m,sub,20140510_233231.jpg
149310,1,17,2014-05-10 10:34:17,18,Laurel,adult,m,sub,20140510_233417.jpg
149311,1,17,2014-05-10 10:34:17,61,Rowan,adult,m,sub,20140510_233417_001.jpg
149312,1,17,2014-05-10 10:35:13,61,Rowan,adult,m,sub,20140510_233513.jpg
149313,1,17,2014-05-10 10:39:58,18,Laurel,adult,m,sub,20140510_233958.jpg
149314,1,17,2014-05-10 10:40:24,18,Laurel,adult,m,sub,20140510_234024.jpg
149315,1,17,2014-05-10 10:44:20,61,Rowan,adult,m,sub,20140510_234420.jpg
149316,1,17,2014-05-10 10:45:18,18,Laurel,adult,m,sub,20140510_234518.jpg
149317,1,17,2014-05-10 11:41:23,23,Bracken,adult,m,sub,20140511_004123.jpg
149318,1,17,2014-05-10 12:16:05,18,Laurel,adult,m,sub,20140511_011605.jpg
149319,1,17,2014-05-10 12:16:33,18,Laurel,adult,m,sub,20140511_011633.jpg
149320,1,17,2014-05-10 12:17:20,18,Laurel,adult,m,sub,20140511_011720.jpg
149322,1,17,2014-05-10 12:19:28,18,Laurel,adult,m,sub,20140511_011928.jpg
149323,1,17,2014-05-10 12:20:06,18,Laurel,adult,m,sub,20140511_012006.jpg
149324,1,17,2014-05-10 12:20:31,18,Laurel,adult,m,sub,20140511_012031.jpg
149325,1,17,2014-05-10 12:20:56,18,Laurel,adult,m,sub,20140511_012056.jpg
149326,1,17,2014-05-10 12:25:27,18,Laurel,adult,m,sub,20140511_012527.jpg
149329,1,17,2014-05-11 06:22:00,3,Ash,adult,m,sub,20140511_192200.jpg
149330,1,17,2014-05-11 06:22:00,3,Ash,adult,m,sub,20140511_192200_001.jpg
149331,1,17,2014-05-11 06:26:49,3,Ash,adult,m,sub,20140511_192649.jpg
149332,1,17,2014-05-11 06:30:21,3,Ash,adult,m,sub,20140511_193021.jpg
149333,1,17,2014-05-11 06:31:40,3,Ash,adult,m,sub,20140511_193140.jpg
149334,1,17,2014-05-11 06:33:34,3,Ash,adult,m,sub,20140511_193334.jpg
149335,1,17,2014-05-11 07:04:55,1,Hazel,adult,f,dom,20140511_200455.jpg
149336,1,17,2014-05-11 07:11:25,1,Hazel,adult,f,dom,20140511_201125.jpg
149337,1,17,2014-05-11 07:11:25,61,Rowan,adult,m,sub,20140511_201125_001.jpg
149338,1,17,2014-05-11 07:11:25,3,Ash,adult,m,sub,20140511_201125_002.jpg
149339,1,17,2014-05-11 07:11:25,1,Hazel,adult,f,dom,20140511_201125_003.jpg
149340,1,17,2014-05-11 07:11:25,61,Rowan,adult,m,sub,20140511_201125_004.jpg
149341,1,17,2014-05-11 07:14:39,1,Hazel,adult,f,dom,20140511_201439.jpg
149342,1,17,2014-05-11 07:14:39,61,Rowan,adult,m,sub,20140511_201439_001.jpg
149343,1,17,2014-05-11 07:14:59,61,Rowan,adult,m,sub,20140511_201459.jpg
149344,1,17,2014-05-11 07:14:59,1,Hazel,adult,f,dom,20140511_201459_001.jpg
149345,1,17,2014-05-11 07:15:19,1,Hazel,adult,f,dom,20140511_201519.jpg
149346,1,17,2014-05-11 07:15:19,61,Rowan,adult,m,sub,20140511_201519_001.jpg
149347,1,17,2014-05-11 07:15:38,1,Hazel,adult,f,dom,20140511_201538.jpg
149348,1,17,2014-05-11 07:15:38,61,Rowan,adult,m,sub,20140511_201538_001.jpg
149349,1,17,2014-05-11 07:15:38,61,Rowan,adult,m,sub,20140511_201538_002.jpg
149350,1,17,2014-05-11 07:15:38,1,Hazel,adult,f,dom,20140511_201538_003.jpg
149351,1,17,2014-05-11 07:15:55,61,Rowan,adult,m,sub,20140511_201555.jpg
149352,1,17,2014-05-11 07:15:55,1,Hazel,adult,f,dom,20140511_201555_001.jpg
149353,1,17,2014-05-11 07:16:08,1,Hazel,adult,f,dom,20140511_201608.jpg
149354,1,17,2014-05-11 07:16:08,61,Rowan,adult,m,sub,20140511_201608_001.jpg
149355,1,17,2014-05-11 07:27:17,1,Hazel,adult,f,dom,20140511_202717.jpg
149356,1,17,2014-05-11 07:27:52,1,Hazel,adult,f,dom,20140511_202752.jpg
149357,1,17,2014-05-11 07:28:26,1,Hazel,adult,f,dom,20140511_202826.jpg
149358,1,17,2014-05-11 07:28:51,1,Hazel,adult,f,dom,20140511_202851.jpg
149359,1,17,2014-05-11 07:37:13,3,Ash,adult,m,sub,20140511_203713.jpg
149360,1,17,2014-05-11 07:37:14,3,Ash,adult,m,sub,20140511_203714.jpg
149361,1,17,2014-05-11 07:37:42,3,Ash,adult,m,sub,20140511_203742.jpg
149362,1,17,2014-05-11 07:37:43,3,Ash,adult,m,sub,20140511_203743.jpg
149363,1,17,2014-05-11 07:37:59,3,Ash,adult,m,sub,20140511_203759.jpg
149364,1,17,2014-05-11 07:38:11,3,Ash,adult,m,sub,20140511_203811.jpg
149365,1,17,2014-05-11 07:38:37,3,Ash,adult,m,sub,20140511_203837.jpg
149366,1,17,2014-05-11 07:38:37,3,Ash,adult,m,sub,20140511_203837_001.jpg
149367,1,17,2014-05-11 07:40:30,3,Ash,adult,m,sub,20140511_204030.jpg
149368,1,17,2014-05-11 07:44:45,3,Ash,adult,m,sub,20140511_204445.jpg
149369,1,17,2014-05-11 07:44:45,18,Laurel,adult,m,sub,20140511_204445_001.jpg
149370,1,17,2014-05-11 07:46:17,3,Ash,adult,m,sub,20140511_204617.jpg
149371,1,17,2014-05-11 07:47:19,18,Laurel,adult,m,sub,20140511_204719.jpg
149372,1,17,2014-05-11 07:48:57,3,Ash,adult,m,sub,20140511_204857.jpg
149373,1,17,2014-05-11 07:49:43,3,Ash,adult,m,sub,20140511_204943.jpg
149374,1,17,2014-05-11 07:51:31,61,Rowan,adult,m,sub,20140511_205131.jpg
149375,1,17,2014-05-11 07:51:31,18,Laurel,adult,m,sub,20140511_205131_001.jpg
149376,1,17,2014-05-11 07:52:03,18,Laurel,adult,m,sub,20140511_205203.jpg
149377,1,17,2014-05-11 07:52:03,61,Rowan,adult,m,sub,20140511_205203_001.jpg
149378,1,17,2014-05-11 07:52:50,18,Laurel,adult,m,sub,20140511_205250.jpg
149379,1,17,2014-05-11 07:52:50,61,Rowan,adult,m,sub,20140511_205250_001.jpg
149380,1,17,2014-05-11 07:53:21,18,Laurel,adult,m,sub,20140511_205321.jpg
149381,1,17,2014-05-11 07:53:21,61,Rowan,adult,m,sub,20140511_205321_001.jpg
149382,1,17,2014-05-11 07:54:00,3,Ash,adult,m,sub,20140511_205400.jpg
149383,1,17,2014-05-11 07:55:23,3,Ash,adult,m,sub,20140511_205523.jpg
149384,1,17,2014-05-11 07:55:23,18,Laurel,adult,m,sub,20140511_205523_001.jpg
149385,1,17,2014-05-11 07:55:53,3,Ash,adult,m,sub,20140511_205553.jpg
149386,1,17,2014-05-11 07:55:53,61,Rowan,adult,m,sub,20140511_205553_001.jpg
149387,1,17,2014-05-11 07:55:53,18,Laurel,adult,m,sub,20140511_205553_002.jpg
149388,1,17,2014-05-11 07:56:30,3,Ash,adult,m,sub,20140511_205630.jpg
149389,1,17,2014-05-11 07:56:30,61,Rowan,adult,m,sub,20140511_205630_001.jpg
149390,1,17,2014-05-11 07:56:30,18,Laurel,adult,m,sub,20140511_205630_002.jpg
149391,1,17,2014-05-11 07:56:30,23,Bracken,adult,m,sub,20140511_205630_003.jpg
149392,1,17,2014-05-11 07:57:31,23,Bracken,adult,m,sub,20140511_205731.jpg
149393,1,17,2014-05-11 07:57:31,18,Laurel,adult,m,sub,20140511_205731_001.jpg
149394,1,17,2014-05-11 07:57:31,3,Ash,adult,m,sub,20140511_205731_002.jpg
149395,1,17,2014-05-11 07:58:35,3,Ash,adult,m,sub,20140511_205835.jpg
149396,1,17,2014-05-11 07:58:35,61,Rowan,adult,m,sub,20140511_205835_001.jpg
149397,1,17,2014-05-11 07:58:35,23,Bracken,adult,m,sub,20140511_205835_002.jpg
149398,1,17,2014-05-11 07:58:35,18,Laurel,adult,m,sub,20140511_205835_003.jpg
149399,1,17,2014-05-11 07:59:04,3,Ash,adult,m,sub,20140511_205904.jpg
149400,1,17,2014-05-11 07:59:04,18,Laurel,adult,m,sub,20140511_205904_001.jpg
149401,1,17,2014-05-11 07:59:04,23,Bracken,adult,m,sub,20140511_205904_002.jpg
149402,1,17,2014-05-11 07:59:46,61,Rowan,adult,m,sub,20140511_205946.jpg
149403,1,17,2014-05-11 07:59:46,23,Bracken,adult,m,sub,20140511_205946_001.jpg
149404,1,17,2014-05-11 07:59:46,3,Ash,adult,m,sub,20140511_205946_002.jpg
149405,1,17,2014-05-11 07:59:46,18,Laurel,adult,m,sub,20140511_205946_003.jpg
149406,1,17,2014-05-11 08:00:16,18,Laurel,adult,m,sub,20140511_210016.jpg
149407,1,17,2014-05-11 08:00:16,61,Rowan,adult,m,sub,20140511_210016_001.jpg
149408,1,17,2014-05-11 08:00:16,23,Bracken,adult,m,sub,20140511_210016_002.jpg
149409,1,17,2014-05-11 08:00:16,3,Ash,adult,m,sub,20140511_210016_003.jpg
149410,1,17,2014-05-11 08:01:41,23,Bracken,adult,m,sub,20140511_210141.jpg
149411,1,17,2014-05-11 08:01:41,61,Rowan,adult,m,sub,20140511_210141_001.jpg
149412,1,17,2014-05-11 08:01:41,3,Ash,adult,m,sub,20140511_210141_002.jpg
149413,1,17,2014-05-11 08:01:41,18,Laurel,adult,m,sub,20140511_210141_003.jpg
149414,1,17,2014-05-11 08:02:31,3,Ash,adult,m,sub,20140511_210231.jpg
149415,1,17,2014-05-11 08:02:31,18,Laurel,adult,m,sub,20140511_210231_001.jpg
149416,1,17,2014-05-11 08:03:13,18,Laurel,adult,m,sub,20140511_210313.jpg
149417,1,17,2014-05-11 08:03:13,3,Ash,adult,m,sub,20140511_210313_001.jpg
149418,1,17,2014-05-11 08:05:38,18,Laurel,adult,m,sub,20140511_210538.jpg
149420,1,17,2014-05-11 08:06:40,1,Hazel,adult,f,dom,20140511_210640.jpg
149421,1,17,2014-05-11 08:08:01,61,Rowan,adult,m,sub,20140511_210801.jpg
149422,1,17,2014-05-11 08:10:03,18,Laurel,adult,m,sub,20140511_211003.jpg
149423,1,17,2014-05-11 08:13:13,18,Laurel,adult,m,sub,20140511_211313.jpg
149424,1,17,2014-05-11 08:14:04,18,Laurel,adult,m,sub,20140511_211404.jpg
149425,1,17,2014-05-11 08:17:34,18,Laurel,adult,m,sub,20140511_211734.jpg
149426,1,17,2014-05-11 08:36:47,1,Hazel,adult,f,dom,20140511_213647.jpg
149427,1,17,2014-05-11 08:51:03,23,Bracken,adult,m,sub,20140511_215103.jpg
149428,1,17,2014-05-11 09:05:41,23,Bracken,adult,m,sub,20140511_220541.jpg
149432,1,17,2014-05-11 09:44:02,18,Laurel,adult,m,sub,20140511_224402.jpg
149433,1,17,2014-05-11 09:44:02,61,Rowan,adult,m,sub,20140511_224402_001.jpg
